ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1192	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79054495	79055416	79054495	79054603	79055291	79055416	1192	76,56,72	94,75,76	58,90,53	99,100,93	788	100	0.210347245791	0.764812106708	0.093,0.087,0.107	0.069,0.103,0.067	0.016
2469	"ENSMUSG00000026198"	"Abcb6"	chr1	-	75177664	75178102	75177664	75177766	75177921	75178102	2469	13,18,11	31,21,22	6,10,5	8,27,19	255	100	0.210925017191	0.764812106708	0.141,0.252,0.164	0.227,0.127,0.094	0.036
29	"ENSMUSG00000005262"	"Ufd1l"	chr16	+	18826254	18827106	18826254	18826302	18827017	18827106	29	237,203,205	148,168,159	173,191,175	151,172,139	815	100	0.210828601514	0.764812106708	0.164,0.129,0.137	0.123,0.12,0.134	0.018
651	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31244165	31244559	31244165	31244288	31244457	31244559	651	73,77,61	187,165,165	85,81,59	159,128,175	269	100	0.210832674835	0.764812106708	0.127,0.148,0.121	0.166,0.19,0.111	-0.024
1018	"ENSMUSG00000070284"	"Gmppb"	chr9	+	108050848	108051242	108050848	108050976	108051059	108051242	1018	6,15,15	61,103,67	13,11,16	71,68,46	183	100	0.211880419083	0.765444933034	0.051,0.074,0.109	0.091,0.081,0.16	-0.033
1189	"ENSMUSG00000039041"	"Adrm1"	chr2	+	180172855	180174033	180172855	180172972	180173909	180174033	1189	155,179,130	247,271,229	158,159,155	213,215,229	1037	100	0.212622165387	0.765444933034	0.057,0.06,0.052	0.067,0.067,0.061	-0.009
2214	"ENSMUSG00000056260"	"Lrif1"	chr3	+	106731662	106734618	106731662	106733142	106734357	106734618	2214	111,116,113	21,20,20	109,72,111	12,11,16	1315	100	0.21270735239	0.765444933034	0.287,0.306,0.301	0.409,0.332,0.345	-0.064
2571	"ENSMUSG00000034664"	"Itga2b"	chr11	-	102457459	102457852	102457459	102457559	102457771	102457852	2571	43,51,54	32,32,24	44,20,34	30,24,23	312	100	0.213106827947	0.765444933034	0.301,0.338,0.419	0.32,0.211,0.321	0.069
394	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76348085	76348435	76348085	76348227	76348300	76348435	394	18,17,18	159,153,125	20,21,16	133,124,99	173	100	0.212093058543	0.765444933034	0.061,0.06,0.077	0.08,0.089,0.085	-0.019
656	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92917146	92917746	92917146	92917260	92917633	92917746	656	213,187,210	141,153,118	197,248,187	111,118,135	473	100	0.213009893318	0.765444933034	0.242,0.205,0.273	0.273,0.308,0.227	-0.029
1445	"ENSMUSG00000003153"	"Slc2a3"	chr6	-	122737057	122739993	122737057	122737298	122739832	122739993	1445	58,70,67	60,76,74	47,26,49	59,45,57	2634	100	0.215475022041	0.768692210192	0.035,0.034,0.033	0.029,0.021,0.032	0.007
1529	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829941	25830206	25829941	25830061	25830138	25830206	1529	23,42,19	140,159,128	16,23,20	129,132,123	177	100	0.214672324619	0.768692210192	0.085,0.13,0.077	0.065,0.09,0.084	0.018
1775	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31397719	31398644	31397719	31397793	31398559	31398644	1775	32,21,39	38,24,27	24,22,25	29,30,32	866	100	0.215678869563	0.768692210192	0.089,0.092,0.143	0.087,0.078,0.083	0.025
1873	"ENSMUSG00000033105"	"Lss"	chr10	+	76535558	76536365	76535558	76535667	76536243	76536365	1873	8,4,5	18,36,34	13,7,7	36,28,30	676	100	0.215690733804	0.768692210192	0.062,0.016,0.021	0.051,0.036,0.033	-0.007
2453	"ENSMUSG00000025962"	"Fastkd2"	chr1	+	63735462	63735968	63735462	63735571	63735844	63735968	2453	29,13,19	30,48,50	11,18,27	30,31,18	373	100	0.215040383769	0.768692210192	0.206,0.068,0.092	0.09,0.135,0.287	-0.049
805	"ENSMUSG00000005881"	"Ergic3"	chr2	+	156017796	156018279	156017796	156017852	156018070	156018279	805	62,47,49	474,551,577	49,42,38	517,522,528	318	100	0.21743388808	0.77271876407	0.04,0.026,0.026	0.029,0.025,0.022	0.005
905	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432139	141432662	141432753	905	107,126,111	116,136,126	110,110,93	103,80,107	623	100	0.217496015761	0.77271876407	0.129,0.129,0.124	0.146,0.181,0.122	-0.022
33	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139978033	139978723	139978033	139978145	139978546	139978723	33	47,39,39	2,0,0	39,39,43	1,2,1	501	100	0.219516205884	0.778686944283	0.824,1.0,1.0	0.886,0.796,0.896	0.082
1100	"ENSMUSG00000027433"	"Xrn2"	chr2	+	147029726	147029976	147029726	147029784	147029868	147029976	1100	8,5,6	68,86,72	0,6,5	67,55,73	184	100	0.222383610843	0.781913092543	0.06,0.031,0.043	0.0,0.056,0.036	0.014
2242	"ENSMUSG00000027381"	"Bcl2l11"	chr2	+	128128619	128129014	128128619	128128756	128128924	128129014	2242	38,30,38	15,12,8	48,29,36	6,10,8	268	100	0.222817891756	0.781913092543	0.486,0.483,0.639	0.749,0.52,0.627	-0.096
2685	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088100	19088187	19088264	2685	174,197,157	5,6,0	221,231,205	5,8,7	187	100	0.221038365143	0.781913092543	0.949,0.946,1.0	0.959,0.939,0.94	0.019
320	"ENSMUSG00000039686"	"Zer1"	chr2	-	30107494	30108122	30107494	30107668	30107975	30108122	320	50,37,32	110,117,130	26,29,31	91,105,124	407	100	0.222491934299	0.781913092543	0.1,0.072,0.057	0.066,0.064,0.058	0.014
418	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053588	131053222	131053300	131053389	131053588	418	18,13,21	1,2,1	17,20,21	2,2,3	189	100	0.221124399044	0.781913092543	0.905,0.775,0.917	0.818,0.841,0.787	0.05
684	"ENSMUSG00000020741"	"1300001I01Rik"	chr11	+	74665006	74665426	74665006	74665069	74665181	74665426	684	37,38,47	84,105,94	21,34,46	99,108,85	212	100	0.222784699206	0.781913092543	0.172,0.146,0.191	0.091,0.129,0.203	0.029
844	"ENSMUSG00000056162"	"Cndp1"	chr18	-	84636046	84637964	84636046	84636209	84637814	84637964	844	18,19,27	34,32,30	28,11,19	27,22,13	1705	100	0.221826435958	0.781913092543	0.03,0.034,0.05	0.057,0.028,0.079	-0.017
488	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332271	76332483	76332631	488	79,102,100	106,111,103	59,88,86	86,122,108	312	100	0.223161242942	0.781918719527	0.193,0.228,0.237	0.18,0.188,0.203	0.029
1796	"ENSMUSG00000033857"	"Engase"	chr11	+	118485756	118486553	118485756	118485905	118486447	118486553	1796	41,48,40	28,21,23	28,34,24	22,21,20	642	100	0.224861037501	0.786669807037	0.186,0.263,0.213	0.165,0.201,0.157	0.046
333	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102399614	102400045	102399614	102399780	102399887	102400045	333	44,55,50	251,201,207	43,20,45	191,155,226	207	100	0.225263417839	0.786874351169	0.078,0.117,0.104	0.098,0.059,0.088	0.018
1130	"ENSMUSG00000022550"	"Adck5"	chr15	+	76593937	76594447	76593937	76594051	76594152	76594447	1130	17,25,19	36,38,35	24,31,25	31,43,35	201	100	0.227141250851	0.788033151693	0.19,0.247,0.213	0.278,0.264,0.262	-0.051
154	"ENSMUSG00000027804"	"Ppid"	chr3	+	79595201	79597873	79595201	79595308	79597684	79597873	154	943,837,889	96,103,80	804,819,869	73,69,82	2476	100	0.226608107316	0.788033151693	0.284,0.247,0.31	0.308,0.324,0.3	-0.03
2434	"ENSMUSG00000037266"	"D4Wsu53e"	chr4	+	134925292	134926818	134925292	134925432	134926734	134926818	2434	14355,14509,14090	381,339,354	13833,13788,13732	315,296,312	1402	100	0.22687939053	0.788033151693	0.729,0.753,0.74	0.758,0.769,0.758	-0.021
438	"ENSMUSG00000009246"	"Trpm5"	chr7	-	143078291	143079233	143078291	143078466	143079100	143079233	438	2,0,1	0,1,0	2,0,2	1,2,0	734	100	0.227317255296	0.788033151693	1.0,0.0,1.0	0.214,0.0,1.0	0.262
660	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92918017	92919103	92918017	92918126	92918905	92919103	660	157,160,155	2,0,2	144,127,159	1,0,0	879	100	0.226520374464	0.788033151693	0.899,1.0,0.898	0.942,1.0,1.0	-0.048
1029	"ENSMUSG00000024454"	"Hdac3"	chr18	-	37940952	37941766	37940952	37941110	37941707	37941766	1029	436,496,476	6,3,9	441,411,435	5,7,12	697	100	0.228431060333	0.790696317764	0.912,0.96,0.884	0.927,0.894,0.839	0.032
1132	"ENSMUSG00000069678"	"Pcgf1"	chr6	+	83080549	83080854	83080549	83080630	83080709	83080854	1132	9,13,12	37,47,38	19,16,14	44,40,46	179	100	0.22934395148	0.792657040765	0.12,0.134,0.15	0.194,0.183,0.145	-0.039
562	"ENSMUSG00000001588"	"Acap1"	chr11	-	69884795	69885604	69884795	69884865	69885392	69885604	562	3,3,2	0,0,4	4,4,2	4,4,3	627	100	0.229737346521	0.79281907819	1.0,1.0,0.074	0.138,0.138,0.096	0.567
2157	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139506	31140267	31139506	31139653	31139743	31140267	2157	3,5,10	41,56,59	5,7,9	36,43,40	190	100	0.230990135717	0.795766672052	0.037,0.045,0.082	0.068,0.079,0.106	-0.03
2279	"ENSMUSG00000057421"	"Las1l"	chrX	-	95947769	95950446	95947769	95947855	95950336	95950446	2279	196,234,209	120,107,100	164,171,183	80,71,74	2581	100	0.23163487919	0.795766672052	0.06,0.078,0.075	0.074,0.085,0.087	-0.011
2431	"ENSMUSG00000027297"	"Ltk"	chr2	-	119753113	119753491	119753113	119753243	119753426	119753491	2431	14,21,16	6,11,7	10,6,15	5,11,7	283	100	0.231453833027	0.795766672052	0.452,0.403,0.447	0.414,0.162,0.431	0.098
198	"ENSMUSG00000030428"	"Ttyh1"	chr7	+	4133074	4133738	4133074	4133217	4133662	4133738	198	136,131,134	4,4,4	106,125,139	2,2,3	545	100	0.233111563912	0.799639067812	0.862,0.857,0.86	0.907,0.92,0.895	-0.048
1308	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108626300	108626590	108626300	108626376	108626479	108626590	1308	21,14,29	84,145,123	30,20,24	108,114,96	203	100	0.234028239133	0.800424693328	0.11,0.045,0.104	0.12,0.08,0.11	-0.017
1969	"ENSMUSG00000020926"	"Adam11"	chr11	+	102777630	102780262	102777630	102777648	102778130	102780262	1969	352,357,336	3,3,12	358,360,380	4,4,4	582	100	0.2342308119	0.800424693328	0.953,0.953,0.828	0.939,0.939,0.942	-0.029
1996	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125149740	125151525	125149740	125149836	125151384	125151525	1996	305,298,270	110,109,106	299,246,263	79,94,85	1648	100	0.234570623017	0.800424693328	0.144,0.142,0.134	0.187,0.137,0.158	-0.021
2362	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29198112	29198408	29198112	29198220	29198348	29198408	2362	0,2,0	4,2,5	2,1,0	6,7,1	228	100	0.234739934101	0.800424693328	0.0,0.305,0.0	0.128,0.059,0.0	0.039
110	"ENSMUSG00000004864"	"Mapk13"	chr17	+	28776134	28776416	28776134	28776182	28776301	28776416	110	35,28,25	52,56,54	27,31,28	52,75,75	219	100	0.23783693842	0.803029577949	0.235,0.186,0.175	0.192,0.159,0.146	0.033
137	"ENSMUSG00000015880"	"Ncapg"	chr5	+	45696032	45696544	45696032	45696168	45696472	45696544	137	0,3,0	2,2,1	0,3,2	1,2,0	404	100	0.238213401987	0.803029577949	0.0,0.271,0.0	0.0,0.271,1.0	-0.333
1447	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55565097	55565541	55565097	55565166	55565483	55565541	1447	99,98,100	412,331,357	64,76,73	320,281,315	417	100	0.236455868292	0.803029577949	0.054,0.066,0.063	0.046,0.061,0.053	0.008
1732	"ENSMUSG00000000632"	"Sez6"	chr11	+	77973782	77974329	77973782	77973977	77974190	77974329	1732	68,50,40	74,60,70	37,32,49	49,61,78	313	100	0.238231409387	0.803029577949	0.227,0.21,0.154	0.194,0.144,0.167	0.029
1999	"ENSMUSG00000011877"	"Git1"	chr11	+	77505503	77505753	77505503	77505590	77505679	77505753	1999	19,40,34	362,336,361	31,28,20	372,385,354	189	100	0.238483308943	0.803029577949	0.027,0.059,0.047	0.042,0.037,0.029	0.008
2335	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136101243	136101689	136101243	136101394	136101624	136101689	2335	37,53,47	7,5,7	31,48,20	8,7,6	330	100	0.236176835054	0.803029577949	0.616,0.763,0.67	0.54,0.675,0.503	0.11
2592	"ENSMUSG00000041264"	"Uspl1"	chr5	+	149213351	149215434	149213351	149213522	149214022	149215434	2592	340,333,354	30,29,31	281,288,287	24,21,15	600	100	0.237982165782	0.803029577949	0.654,0.657,0.656	0.661,0.696,0.761	-0.05
2616	"ENSMUSG00000033852"	"Pla2g4b"	chr2	+	120034919	120035324	120034919	120035056	120035195	120035324	2616	1,5,0	14,18,9	2,2,3	10,6,5	239	100	0.238372855141	0.803029577949	0.029,0.104,0.0	0.077,0.122,0.201	-0.089
616	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34200140	34200915	34200140	34200270	34200710	34200915	616	7,8,9	49,47,42	4,22,10	39,65,42	540	100	0.238662636803	0.803029577949	0.026,0.031,0.038	0.019,0.059,0.042	-0.008
2173	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108080824	108081023	108080824	108080841	108080921	108081023	2173	65,75,80	2,8,10	47,45,70	5,0,5	180	100	0.239076990803	0.803242518293	0.948,0.839,0.816	0.839,1.0,0.886	-0.041
1385	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139633714	139633989	139633714	139633808	139633896	139633989	1385	14,7,6	80,77,57	9,5,4	56,76,72	188	100	0.239441601965	0.803287954979	0.085,0.046,0.053	0.079,0.034,0.029	0.014
81	"ENSMUSG00000027356"	"Fermt1"	chr2	-	132924956	132925794	132924956	132925088	132925686	132925794	81	3,4,2	13,2,7	3,0,2	4,11,8	698	100	0.241681136586	0.809614114947	0.032,0.223,0.039	0.097,0.0,0.035	0.054
1034	"ENSMUSG00000022386"	"Trmu"	chr15	+	85896359	85896917	85896359	85896504	85896834	85896917	1034	79,62,71	51,60,57	61,66,65	61,60,64	430	100	0.242638778974	0.810382469683	0.265,0.194,0.225	0.189,0.204,0.191	0.033
1766	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4127759	4127836	1766	46,71,57	280,246,262	40,57,55	258,252,307	220	100	0.24246134864	0.810382469683	0.069,0.116,0.09	0.066,0.093,0.075	0.014
841	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79859071	79859271	841	400,363,390	0,2,3	301,356,333	1,4,3	347	100	0.242973065648	0.810382469683	1.0,0.981,0.974	0.989,0.962,0.97	0.011
856	"ENSMUSG00000037262"	"Kin"	chr2	+	10090112	10090363	10090112	10090156	10090240	10090363	856	14,24,16	29,38,41	10,14,12	31,31,35	184	100	0.243743044369	0.811767227826	0.208,0.256,0.175	0.149,0.197,0.157	0.045
1281	"ENSMUSG00000020831"	"0610010K14Rik"	chr11	-	70235205	70235800	70235205	70235464	70235695	70235800	1281	42,28,26	50,48,49	34,31,17	51,62,46	331	100	0.245668213426	0.812757349751	0.202,0.15,0.138	0.168,0.131,0.1	0.03
1673	"ENSMUSG00000004815"	"Dgkq"	chr5	-	108649824	108650379	108649824	108649925	108650200	108650379	1673	117,126,133	50,51,36	126,107,121	37,33,34	375	100	0.245748620854	0.812757349751	0.384,0.397,0.496	0.476,0.464,0.487	-0.05
1849	"ENSMUSG00000025060"	"Slk"	chr19	+	47622235	47622694	47622235	47622366	47622570	47622694	1849	33,30,28	75,88,67	35,34,34	67,59,83	304	100	0.24514752691	0.812757349751	0.126,0.101,0.121	0.147,0.159,0.119	-0.026
1997	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153041	125153502	125153041	125153162	125153409	125153502	1997	49,40,34	60,61,56	27,35,36	30,53,28	347	100	0.244889927894	0.812757349751	0.191,0.159,0.149	0.206,0.16,0.27	-0.046
2408	"ENSMUSG00000038822"	"Hace1"	chr10	+	45700953	45709994	45700953	45701024	45709880	45709994	2408	330,373,324	30,44,40	289,300,332	40,48,35	8956	100	0.245816471166	0.812757349751	0.109,0.086,0.083	0.075,0.065,0.096	0.014
1166	"ENSMUSG00000027714"	"Exosc9"	chr3	+	36553805	36554142	36553805	36553925	36554039	36554142	1166	0,4,1	51,42,55	1,3,4	37,42,51	214	100	0.247409145799	0.813289138082	0.0,0.043,0.008	0.012,0.032,0.035	-0.009
1816	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101027266	101029258	101027266	101027393	101029175	101029258	1816	402,387,346	342,374,392	318,334,266	261,265,264	1882	100	0.247754601942	0.813289138082	0.059,0.052,0.045	0.061,0.063,0.051	-0.006
2069	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24704810	24705317	24704810	24704886	24705146	24705317	2069	9,9,15	51,61,57	12,12,13	45,42,50	360	100	0.246928556604	0.813289138082	0.047,0.039,0.068	0.069,0.074,0.067	-0.019
2087	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879642	93880072	93880138	2087	43,46,34	285,301,282	29,33,30	252,269,266	530	100	0.247071453967	0.813289138082	0.028,0.028,0.022	0.021,0.023,0.021	0.004
84	"ENSMUSG00000015291"	"Gdi1"	chrX	+	74307671	74308261	74307671	74307870	74308129	74308261	84	1351,1354,1221	1005,991,953	1244,1219,1201	833,810,840	359	100	0.246803824397	0.813289138082	0.272,0.276,0.263	0.294,0.295,0.285	-0.021
80	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919546	73919753	73919869	80	28,26,33	121,136,138	25,24,17	142,114,117	307	100	0.249120881987	0.816602547258	0.07,0.059,0.072	0.054,0.064,0.045	0.013
716	"ENSMUSG00000054708"	"Ankrd24"	chr10	+	81639306	81639936	81639306	81639344	81639855	81639936	716	308,342,303	165,144,159	270,223,247	120,85,112	611	100	0.249781700988	0.817597327411	0.234,0.28,0.238	0.269,0.3,0.265	-0.027
2653	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144214055	144214419	144214055	144214156	144214244	144214419	2653	7,14,15	145,128,140	8,9,11	144,157,135	188	100	0.251216252872	0.82111826653	0.025,0.055,0.054	0.029,0.03,0.042	0.011
1072	"ENSMUSG00000028943"	"Espn"	chr4	-	152128068	152128553	152128068	152128332	152128407	152128553	1072	21,24,25	46,65,59	21,22,19	56,62,75	175	100	0.254901376118	0.821771384285	0.207,0.174,0.195	0.176,0.169,0.126	0.035
1116	"ENSMUSG00000023960"	"Enpp5"	chr17	+	44082743	44086567	44082743	44082920	44085204	44086567	1116	2205,2197,2236	293,317,283	1720,1791,1618	260,247,263	2384	100	0.253341346202	0.821771384285	0.24,0.225,0.249	0.217,0.233,0.205	0.02
1180	"ENSMUSG00000040331"	"Nsmce4a"	chr7	-	130533576	130533861	130533576	130533666	130533769	130533861	1180	10,15,9	248,247,244	18,10,15	257,215,234	203	100	0.253911460576	0.821771384285	0.019,0.029,0.018	0.033,0.022,0.031	-0.007
1383	"ENSMUSG00000074578"	"1500012F01Rik"	chr2	+	167065433	167065862	167065433	167065480	167065686	167065862	1383	26,29,44	133,154,137	37,28,23	132,162,171	306	100	0.255644326655	0.821771384285	0.06,0.058,0.095	0.084,0.053,0.042	0.011
1657	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178832	145178928	1657	205,174,208	30,33,31	168,179,211	31,41,37	1630	100	0.253197669013	0.821771384285	0.295,0.244,0.292	0.25,0.211,0.259	0.037
1771	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77473010	77473411	77473010	77473200	77473280	77473411	1771	58,43,48	3,0,1	42,31,44	1,1,4	180	100	0.256687216346	0.821771384285	0.915,1.0,0.964	0.959,0.945,0.859	0.039
2088	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879573	93880072	93880138	2088	88,88,89	4,7,3	83,74,75	5,2,1	599	100	0.256138296203	0.821771384285	0.786,0.677,0.832	0.735,0.861,0.926	-0.076
215	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100479373	100480681	100479373	100479592	100480085	100480681	215	2,2,4	1,2,5	2,5,2	1,1,0	593	100	0.25515715066	0.821771384285	0.252,0.144,0.119	0.252,0.457,1.0	-0.398
2425	"ENSMUSG00000029208"	"Guf1"	chr5	+	69567127	69568497	69567127	69567261	69568395	69568497	2425	565,518,529	21,13,22	518,549,493	12,13,17	1234	100	0.255971716007	0.821771384285	0.686,0.764,0.661	0.778,0.774,0.701	-0.047
2429	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	166385390	166388988	166385390	166385481	166386951	166388988	2429	6945,7219,7199	66,55,62	6808,6530,6564	40,48,58	1570	100	0.253211000203	0.821771384285	0.87,0.893,0.881	0.916,0.897,0.878	-0.016
246	"ENSMUSG00000012126"	"Ubxn11"	chr4	+	134123841	134124954	134123841	134123919	134124833	134124954	246	103,94,85	7,3,3	59,79,85	6,6,4	1014	100	0.25447349221	0.821771384285	0.592,0.756,0.736	0.492,0.565,0.677	0.117
441	"ENSMUSG00000022948"	"Setd4"	chr16	-	93585178	93586317	93585178	93585302	93586236	93586317	441	35,61,46	13,14,19	31,38,29	12,12,19	1034	100	0.256569952627	0.821771384285	0.207,0.296,0.19	0.2,0.234,0.129	0.043
626	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4205571	4205970	4205571	4205727	4205823	4205970	626	26,21,9	98,128,97	15,21,20	150,133,137	196	100	0.253984234671	0.821771384285	0.119,0.077,0.045	0.049,0.075,0.069	0.016
723	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600621	34599995	34600137	34600494	34600621	723	9,12,8	5,1,3	15,8,13	2,0,4	457	100	0.256297379716	0.821771384285	0.283,0.724,0.368	0.621,1.0,0.416	-0.221
924	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116816312	116816507	116816312	116816354	116816435	116816507	924	6,7,3	28,14,34	12,6,3	20,29,13	181	100	0.256803557589	0.821771384285	0.106,0.216,0.046	0.249,0.103,0.113	-0.032
2107	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17639744	17640289	17639744	17639845	17640125	17640289	2107	23,28,21	63,81,79	27,22,31	63,82,52	380	100	0.258741821898	0.826817442043	0.088,0.083,0.065	0.101,0.066,0.136	-0.022
1217	"ENSMUSG00000026708"	"Cenpl"	chr1	+	161082907	161086338	161082907	161083450	161085987	161086338	1217	23,45,33	6,11,4	40,31,30	11,11,9	2637	100	0.259334389926	0.82689470921	0.127,0.134,0.238	0.121,0.097,0.112	0.056
1568	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25874209	25874784	25874209	25874304	25874670	25874784	1568	101,88,113	174,220,221	100,99,113	170,184,194	466	100	0.259850216749	0.82689470921	0.111,0.079,0.099	0.112,0.104,0.111	-0.013
417	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053588	131053222	131053318	131053389	131053588	417	14,11,16	2,2,2	14,15,17	2,1,1	171	100	0.259543625403	0.82689470921	0.804,0.763,0.824	0.804,0.898,0.909	-0.073
1249	"ENSMUSG00000034171"	"Faah"	chr4	-	116000048	116000827	116000048	116000088	116000786	116000827	1249	119,139,98	88,73,102	105,106,136	74,66,77	798	100	0.26184845704	0.829412360045	0.145,0.193,0.107	0.151,0.168,0.181	-0.018
1887	"ENSMUSG00000029022"	"Miip"	chr4	-	147862437	147862949	147862437	147862567	147862896	147862949	1887	252,244,252	15,8,12	261,253,220	10,17,18	429	100	0.261836822474	0.829412360045	0.797,0.877,0.83	0.859,0.776,0.74	0.043
2452	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43409242	43410556	43409242	43409521	43410508	43410556	2452	20,26,18	2,2,0	11,12,19	1,1,3	1087	100	0.261505045737	0.829412360045	0.479,0.545,1.0	0.503,0.525,0.368	0.209
2594	"ENSMUSG00000033416"	"1110038D17Rik"	chr10	-	75509591	75510123	75509591	75509833	75510031	75510123	2594	50,43,36	54,52,46	51,40,57	52,47,42	298	100	0.262091405731	0.829412360045	0.237,0.217,0.208	0.248,0.222,0.313	-0.04
1331	"ENSMUSG00000025159"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837	1331	48,38,36	87,93,93	30,43,61	80,78,87	287	100	0.263820152131	0.829846294302	0.161,0.125,0.119	0.116,0.161,0.196	-0.023
1466	"ENSMUSG00000026199"	"Ankzf1"	chr1	+	75194840	75195712	75194840	75194943	75195062	75195712	1466	12,11,14	64,74,75	10,17,19	73,49,79	219	100	0.263997318345	0.829846294302	0.079,0.064,0.079	0.059,0.137,0.099	-0.024
