ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3467	"ENSMUSG00000018727"	"Cpsf4l"	chr11	-	113699835	113699982	113699835	113699913	113702055	113702095	3467	27,13,12	4,2,9	21,13,20	1,1,6	169	100	0.162172953232	0.836471021933	0.8,0.794,0.441	0.926,0.885,0.664	-0.147
818	"ENSMUSG00000004071"	"Cdip1"	chr16	-	4768744	4769018	4768744	4768967	4769639	4769795	818	579,652,627	9,7,6	627,648,634	10,13,10	151	100	0.163306187356	0.840735793818	0.977,0.984,0.986	0.976,0.971,0.977	0.008
1319	"ENSMUSG00000039660"	"D2Wsu81e"	chr2	-	30175918	30176002	30175918	30175991	30176361	30176492	1319	7,6,8	114,85,80	7,3,19	91,80,70	111	100	0.164784698474	0.842028328888	0.052,0.06,0.083	0.065,0.033,0.196	-0.033
148	"ENSMUSG00000026766"	"Mmadhc"	chr2	-	50292808	50292913	50292808	50292898	50296251	50296309	148	6,14,14	9,9,16	8,13,16	3,7,12	115	100	0.164569014455	0.842028328888	0.367,0.575,0.432	0.699,0.618,0.537	-0.16
1526	"ENSMUSG00000032850"	"Rnft2"	chr5	-	118237126	118237599	118237126	118237596	118242457	118242516	1526	30,25,15	51,33,41	11,9,14	30,32,27	103	100	0.164554559323	0.842028328888	0.364,0.424,0.262	0.263,0.214,0.335	0.079
2536	"ENSMUSG00000022401"	"Xpnpep3"	chr15	+	81415846	81415994	81415902	81415994	81414431	81414548	2536	6,7,12	0,0,4	3,5,8	1,1,0	156	100	0.164778991106	0.842028328888	1.0,1.0,0.658	0.658,0.762,1.0	0.079
2404	"ENSMUSG00000027263"	"Tubgcp4"	chr2	+	121189823	121189965	121189826	121189965	121189361	121189469	2404	30,32,24	21,28,20	30,21,16	25,28,23	103	100	0.165128698102	0.842217746453	0.581,0.526,0.538	0.538,0.421,0.403	0.094
2272	"ENSMUSG00000038274"	"Fau"	chr19	+	6058242	6058325	6058245	6058325	6057887	6058001	2272	1393,1294,1314	124,139,145	1642,1599,1574	124,127,172	103	100	0.166587189036	0.848080235092	0.916,0.9,0.898	0.928,0.924,0.899	-0.012
828	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690772	84690947	84690801	84690947	84690516	84690572	828	14,16,12	2,0,3	15,7,10	1,1,6	129	100	0.167673693895	0.850693003378	0.844,1.0,0.756	0.921,0.844,0.564	0.09
918	"ENSMUSG00000032727"	"Mier3"	chr13	+	111711685	111711780	111711688	111711780	111709725	111709807	918	34,27,35	7,5,0	22,17,25	3,2,0	103	100	0.16772045001	0.850693003378	0.825,0.84,1.0	0.877,0.892,1.0	-0.035
319	"ENSMUSG00000037003"	"Tenc1"	chr15	+	102112407	102112576	102112428	102112576	102111081	102112293	319	22,24,23	178,181,166	18,18,19	180,175,199	121	100	0.168093938219	0.851014329286	0.093,0.099,0.103	0.076,0.078,0.073	0.023
1061	"ENSMUSG00000017801"	"Mlx"	chr11	+	101088592	101088704	101088597	101088704	101087753	101087790	1061	1,2,3	3,5,11	2,1,1	7,4,17	105	100	0.170449298574	0.851936020559	0.241,0.276,0.206	0.214,0.192,0.053	0.088
1510	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32370031	32370125	32370046	32370125	32367302	32367532	1510	115,121,102	38,22,20	95,92,82	36,22,26	115	100	0.1699531059	0.851936020559	0.725,0.827,0.816	0.696,0.784,0.733	0.052
1944	"ENSMUSG00000053175"	"Bcl3"	chr7	-	19808461	19809056	19808461	19808930	19809141	19809259	1944	34,54,48	0,3,1	35,34,27	2,3,1	226	100	0.16940635268	0.851936020559	1.0,0.888,0.955	0.886,0.834,0.923	0.067
2051	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7766554	7766855	7766573	7766855	7765506	7765620	2051	58,71,81	16,18,20	75,90,79	21,12,12	119	100	0.168977052451	0.851936020559	0.753,0.768,0.773	0.75,0.863,0.847	-0.055
2454	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134407816	134408487	134408403	134408487	134407573	134407703	2454	175,147,124	102,99,99	123,141,152	72,84,76	687	100	0.170346418815	0.851936020559	0.2,0.178,0.154	0.199,0.196,0.225	-0.029
2671	"ENSMUSG00000026820"	"Ptges2"	chr2	+	32400389	32400552	32400402	32400552	32400049	32400108	2671	4,2,3	115,142,141	6,3,4	91,110,122	113	100	0.16928483681	0.851936020559	0.03,0.012,0.018	0.055,0.024,0.028	-0.016
56	"ENSMUSG00000020743"	"Mif4gd"	chr11	-	115609060	115609153	115609060	115609096	115609279	115609435	56	199,177,187	9,2,12	202,183,181	2,9,4	157	100	0.169708451372	0.851936020559	0.934,0.983,0.908	0.985,0.928,0.966	-0.018
2974	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125041795	125041967	125041795	125041964	125042744	125042865	2974	27,15,11	78,103,91	24,32,20	98,97,92	103	100	0.171353666834	0.854621973015	0.252,0.124,0.105	0.192,0.243,0.174	-0.043
571	"ENSMUSG00000010476"	"Ebf3"	chr7	-	137198491	137198689	137198491	137198581	137199093	137199282	571	28,28,23	21,21,26	31,38,30	20,22,19	208	100	0.171609587147	0.854621973015	0.391,0.391,0.298	0.427,0.454,0.432	-0.078
19	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25153560	25153825	25153731	25153825	25153015	25153154	19	25,27,30	97,76,91	26,32,33	73,78,73	271	100	0.172118267345	0.85560240144	0.087,0.116,0.108	0.116,0.131,0.143	-0.026
1012	"ENSMUSG00000041674"	"BC006965"	chr11	-	112691291	112691714	112691291	112691435	112711081	112711188	1012	193,226,204	246,295,295	129,129,107	205,181,186	379	100	0.176290850495	0.856108747355	0.172,0.168,0.154	0.142,0.158,0.132	0.021
1408	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56313040	56313251	56313064	56313251	56312863	56312967	1408	5,2,3	3,0,1	3,6,7	0,2,0	124	100	0.173770163382	0.856108747355	0.573,1.0,0.708	1.0,0.708,1.0	-0.142
1616	"ENSMUSG00000031375"	"Bgn"	chrX	+	73492923	73493056	73492962	73493056	73492722	73492833	1616	6,7,5	295,364,296	9,7,7	250,271,261	139	100	0.174497370229	0.856108747355	0.014,0.014,0.012	0.025,0.018,0.019	-0.007
1841	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118238	103118315	103118280	103118315	103115559	103115660	1841	31,23,19	3,2,4	23,19,11	2,3,9	142	100	0.173974938709	0.856108747355	0.879,0.89,0.77	0.89,0.817,0.463	0.123
1894	"ENSMUSG00000041939"	"Mvk"	chr5	+	114450240	114450421	114450276	114450421	114446158	114446306	1894	27,16,22	51,65,50	26,19,24	45,43,40	136	100	0.177836000726	0.856108747355	0.28,0.153,0.244	0.298,0.245,0.306	-0.057
193	"ENSMUSG00000003824"	"Syce2"	chr8	+	84872701	84872832	84872719	84872832	84872110	84872253	193	0,0,1	7,10,1	2,0,2	5,7,5	118	100	0.174430815492	0.856108747355	0.0,0.0,0.459	0.253,0.0,0.253	-0.016
1951	"ENSMUSG00000034566"	"Atp5h"	chr11	-	115418385	115418550	115418385	115418516	115419891	115419962	1951	61,61,72	857,918,951	40,34,56	713,716,769	134	100	0.176682187128	0.856108747355	0.05,0.047,0.053	0.04,0.034,0.052	0.008
2429	"ENSMUSG00000018398"	"Sept8"	chr11	+	53534948	53535135	53534954	53535135	53534432	53534628	2429	137,117,127	70,82,57	93,107,103	40,54,39	106	100	0.1746228803	0.856108747355	0.649,0.574,0.678	0.687,0.651,0.714	-0.05
2501	"ENSMUSG00000025616"	"Usp16"	chr16	+	87469674	87469862	87469677	87469862	87466252	87466356	2501	92,90,87	20,12,7	70,50,69	8,8,3	103	100	0.174897559186	0.856108747355	0.817,0.879,0.923	0.895,0.859,0.957	-0.031
2699	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6066498	6066693	6066498	6066563	6066967	6067022	2699	110,116,101	2,2,0	89,93,112	1,2,4	230	100	0.172701361256	0.856108747355	0.96,0.962,1.0	0.975,0.953,0.924	0.023
2772	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879636	93879539	93879573	93880072	93880138	2772	0,1,4	4,7,3	0,7,2	5,2,1	163	100	0.175632282546	0.856108747355	0.0,0.081,0.45	0.0,0.682,0.551	-0.234
3314	"ENSMUSG00000038060"	"Dlec1"	chr9	+	119137203	119137383	119137206	119137383	119136640	119136765	3314	3,4,4	1,1,0	2,2,1	1,1,1	103	100	0.176470249171	0.856108747355	0.744,0.795,1.0	0.66,0.66,0.493	0.242
3356	"ENSMUSG00000030881"	"Arfip2"	chr7	-	105638208	105638344	105638208	105638327	105639008	105639105	3356	7,12,9	223,214,177	14,13,14	203,232,206	117	100	0.173530085757	0.856108747355	0.026,0.046,0.042	0.056,0.046,0.055	-0.014
3411	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44551954	44552245	44551954	44552236	44552506	44552620	3411	194,235,220	96,78,114	191,214,178	88,106,120	109	100	0.177475707755	0.856108747355	0.65,0.734,0.639	0.666,0.649,0.576	0.044
381	"ENSMUSG00000031065"	"Cdk16"	chrX	+	20693906	20694171	20694037	20694171	20693323	20693531	381	28,24,33	607,616,565	31,31,28	466,482,539	231	100	0.17777341033	0.856108747355	0.02,0.017,0.025	0.028,0.027,0.022	-0.005
823	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84689631	84689908	84689707	84689908	84689285	84689349	823	78,60,74	9,5,3	90,82,62	12,7,9	176	100	0.17752435687	0.856108747355	0.831,0.872,0.933	0.81,0.869,0.797	0.053
827	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690784	84690947	84690810	84690947	84690516	84690572	827	29,24,13	41,35,39	16,18,21	40,59,40	126	100	0.176515608438	0.856108747355	0.36,0.352,0.209	0.241,0.195,0.294	0.064
961	"ENSMUSG00000028073"	"Pear1"	chr3	-	87759093	87759194	87759093	87759166	87759476	87759581	961	129,120,120	1,4,3	143,128,158	4,4,7	128	100	0.176787672912	0.856108747355	0.99,0.959,0.969	0.965,0.962,0.946	0.015
639	"ENSMUSG00000002395"	"Use1"	chr8	+	71367497	71367693	71367643	71367693	71367216	71367369	639	192,187,205	479,443,484	171,168,157	482,489,413	246	100	0.178669793955	0.858616312807	0.14,0.146,0.147	0.126,0.123,0.134	0.017
123	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709437	116709619	116709481	116709619	116709239	116709273	123	117,97,110	4,4,1	68,73,90	1,2,1	144	100	0.179012769571	0.858760558921	0.953,0.944,0.987	0.979,0.962,0.984	-0.014
263	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49042627	49042884	49042627	49042866	49044373	49044418	263	37,37,24	246,220,202	36,54,34	222,240,215	118	100	0.180249251579	0.863183152413	0.113,0.125,0.091	0.121,0.16,0.118	-0.023
1410	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8847666	8847982	8847913	8847982	8847405	8847547	1410	275,248,253	0,0,0	305,283,295	0,7,1	347	100	0.180585741555	0.863287935239	1.0,1.0,1.0	1.0,0.921,0.988	0.03
2081	"ENSMUSG00000014039"	"Prdm15"	chr16	-	97812557	97812725	97812557	97812691	97816105	97816193	2081	15,27,26	0,0,0	15,14,21	2,1,1	134	100	0.182957385686	0.870227112643	1.0,1.0,1.0	0.848,0.913,0.94	0.1
2681	"ENSMUSG00000006576"	"Slc4a3"	chr1	+	75552127	75552252	75552138	75552252	75551636	75551820	2681	6,9,4	42,34,39	3,4,3	30,50,18	111	100	0.182988718657	0.870227112643	0.114,0.193,0.085	0.083,0.067,0.131	0.037
314	"ENSMUSG00000060073"	"Psma3"	chr12	+	70983318	70983442	70983323	70983442	70978732	70978815	314	479,497,470	46,42,44	406,457,461	39,61,48	105	100	0.182958379289	0.870227112643	0.908,0.918,0.91	0.908,0.877,0.901	0.017
2418	"ENSMUSG00000047793"	"Sned1"	chr1	+	93281607	93281765	93281651	93281765	93281236	93281350	2418	43,44,49	29,8,18	37,34,31	23,22,14	144	100	0.183497703807	0.87113788797	0.507,0.793,0.654	0.528,0.518,0.606	0.101
2746	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248974	128248886	128248974	128248419	128248472	2746	50,65,60	1,1,1	50,42,45	0,0,2	409	100	0.184278407581	0.871827500694	0.924,0.941,0.936	1.0,1.0,0.846	-0.015
839	"ENSMUSG00000036270"	"Edc4"	chr8	+	105889630	105889729	105889672	105889729	105889103	105889540	839	41,31,38	24,19,26	31,32,26	18,12,10	142	100	0.184182037332	0.871827500694	0.546,0.535,0.507	0.548,0.653,0.647	-0.087
2239	"ENSMUSG00000061171"	"Slc38a11"	chr2	-	65353762	65354906	65353762	65353869	65355323	65355389	2239	0,2,6	8,6,4	4,3,3	3,1,5	1137	100	0.185735174715	0.875699861543	0.0,0.028,0.117	0.105,0.209,0.05	-0.073
3088	"ENSMUSG00000040420"	"Cdh18"	chr15	+	23460315	23460567	23460424	23460567	23445977	23446095	3088	41,42,64	3,3,2	42,41,29	1,0,3	209	100	0.185668002165	0.875699861543	0.867,0.87,0.939	0.953,1.0,0.822	-0.033
3236	"ENSMUSG00000025575"	"Cant1"	chr11	-	118417573	118417806	118417573	118417654	118418929	118419023	3236	134,149,113	48,53,35	116,124,119	55,47,50	252	100	0.186768470189	0.877591935813	0.526,0.527,0.562	0.456,0.511,0.486	0.054
37	"ENSMUSG00000061436"	"Hipk2"	chr6	-	38730868	38731076	38730868	38730995	38737357	38737520	37	88,93,117	53,39,49	92,141,98	40,45,39	181	100	0.187095948415	0.877591935813	0.478,0.568,0.569	0.56,0.634,0.581	-0.053
562	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053318	131053222	131053300	131053389	131053588	562	6,4,7	1,2,1	5,6,5	2,2,3	118	100	0.187027920067	0.877591935813	0.836,0.629,0.856	0.679,0.718,0.585	0.113
1492	"ENSMUSG00000014158"	"Trpv4"	chr5	-	114628807	114629020	114628807	114628973	114629949	114630023	1492	3,11,7	49,38,37	5,6,2	38,40,44	147	100	0.187960909681	0.879663482025	0.04,0.165,0.114	0.082,0.093,0.03	0.038
996	"ENSMUSG00000069565"	"Dazap1"	chr10	+	80277571	80277682	80277574	80277682	80274803	80274869	996	28,25,33	177,172,157	33,37,22	145,144,135	103	100	0.188178740506	0.879663482025	0.133,0.124,0.169	0.181,0.2,0.137	-0.031
1142	"ENSMUSG00000087403"	"2900056M20Rik"	chrX	-	152298651	152298887	152298651	152298874	152327160	152327239	1142	3,1,3	10,23,21	1,6,3	8,19,12	113	100	0.188977639312	0.880398373976	0.21,0.037,0.112	0.1,0.218,0.181	-0.047
560	"ENSMUSG00000028854"	"Slc9a1"	chr4	+	133419924	133419995	133419946	133419995	133419453	133419543	560	174,181,148	11,5,4	124,148,144	14,5,6	122	100	0.188964023808	0.880398373976	0.928,0.967,0.968	0.879,0.96,0.952	0.024
786	"ENSMUSG00000029534"	"St7"	chr6	+	17850356	17852412	17852257	17852412	17848003	17848079	786	14,12,21	57,60,74	14,17,15	47,35,50	2001	100	0.189549117986	0.881564033481	0.012,0.01,0.014	0.015,0.024,0.015	-0.006
1921	"ENSMUSG00000020721"	"Helz"	chr11	+	107627349	107627454	107627352	107627454	107626534	107626714	1921	5,5,6	7,10,20	10,6,8	9,8,15	103	100	0.190027476975	0.882293395634	0.41,0.327,0.226	0.519,0.421,0.341	-0.106
2707	"ENSMUSG00000045672"	"Col27a1"	chr4	+	63318191	63318315	63318261	63318315	63317983	63318037	2707	59,74,93	303,315,327	95,68,98	335,307,281	170	100	0.191264960442	0.886538938265	0.103,0.121,0.143	0.143,0.115,0.17	-0.02
197	"ENSMUSG00000043557"	"Mdga1"	chr17	-	29832912	29833021	29832912	29832969	29833221	29833352	197	641,719,728	54,49,40	489,469,468	37,35,48	152	100	0.192470450883	0.890622120106	0.886,0.906,0.923	0.897,0.898,0.865	0.018
1342	"ENSMUSG00000078517"	"Emc1"	chr4	+	139365185	139365394	139365194	139365394	139363656	139363779	1342	2,0,3	18,12,31	0,0,1	20,36,19	109	100	0.194699649524	0.892858087573	0.093,0.0,0.082	0.0,0.0,0.046	0.043
1393	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89180038	89180380	89180251	89180380	89179316	89179437	1393	105,87,110	179,185,207	92,97,77	199,206,191	313	100	0.193304331111	0.892858087573	0.158,0.131,0.145	0.129,0.131,0.114	0.02
1784	"ENSMUSG00000025159"	"Mms19"	chr19	-	41953916	41954017	41953916	41954014	41954465	41954547	1784	54,61,41	65,65,81	56,55,61	63,62,56	103	100	0.195556745857	0.892858087573	0.446,0.477,0.33	0.463,0.463,0.514	-0.062
1812	"ENSMUSG00000032633"	"Flcn"	chr11	-	59795140	59795575	59795140	59795264	59795749	59795863	1812	486,510,508	72,85,68	531,627,523	63,77,72	411	100	0.194184946157	0.892858087573	0.622,0.593,0.645	0.672,0.665,0.639	-0.039
2607	"ENSMUSG00000031386"	"Hcfc1"	chrX	-	73947841	73948418	73947841	73948286	73948901	73949065	2607	78,94,59	84,87,84	68,81,82	68,65,76	232	100	0.195270745032	0.892858087573	0.286,0.318,0.232	0.301,0.349,0.317	-0.044
2742	"ENSMUSG00000027378"	"Nphp1"	chr2	-	127766023	127766121	127766023	127766118	127768170	127768258	2742	37,35,17	52,56,44	26,33,38	32,52,42	103	100	0.195462673641	0.892858087573	0.409,0.378,0.273	0.441,0.381,0.468	-0.077
497	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96297623	96297770	96297626	96297770	96294964	96295127	497	12,20,21	43,41,64	36,31,41	72,77,81	103	100	0.194719158478	0.892858087573	0.213,0.321,0.242	0.327,0.281,0.33	-0.054
821	"ENSMUSG00000020454"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3233987	3234059	821	152,152,151	0,1,0	141,123,137	4,1,2	223	100	0.194314900373	0.892858087573	1.0,0.986,1.0	0.941,0.982,0.968	0.032
1741	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625980	108626153	108626037	108626153	108625654	108625814	1741	218,211,201	6,12,3	217,184,198	9,9,11	157	100	0.196789157925	0.893607722899	0.959,0.918,0.977	0.939,0.929,0.92	0.022
228	"ENSMUSG00000024924"	"Vldlr"	chr19	+	27241234	27241453	27241299	27241453	27240465	27240637	228	109,115,112	12,4,7	115,128,153	4,3,11	165	100	0.197023568642	0.893607722899	0.846,0.946,0.907	0.946,0.963,0.894	-0.035
262	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49078058	49078250	49078058	49078214	49078670	49078826	262	315,252,269	5,4,5	327,326,317	7,9,8	136	100	0.196277999148	0.893607722899	0.979,0.979,0.975	0.972,0.964,0.967	0.01
906	"ENSMUSG00000022475"	"Hdac7"	chr15	-	97807593	97807788	97807593	97807767	97807964	97808161	906	118,77,82	10,10,19	99,80,92	9,7,11	121	100	0.196553686832	0.893607722899	0.907,0.864,0.781	0.901,0.904,0.874	-0.042
2123	"ENSMUSG00000018474"	"Chd3"	chr11	-	69361384	69361535	69361384	69361523	69361670	69361721	2123	127,141,165	4,7,3	153,142,162	5,1,3	112	100	0.19821421473	0.894572048058	0.966,0.947,0.98	0.965,0.992,0.98	-0.015
683	"ENSMUSG00000000976"	"Heatr6"	chr11	+	83777237	83777362	83777256	83777362	83776613	83776736	683	24,41,39	13,2,1	19,41,33	3,3,1	119	100	0.197760080111	0.894572048058	0.608,0.945,0.97	0.842,0.92,0.965	-0.068
994	"ENSMUSG00000039656"	"Rxrb"	chr17	+	34036860	34036964	34036872	34036964	34036624	34036757	994	166,131,136	198,167,173	124,117,136	194,189,167	112	100	0.197899393099	0.894572048058	0.428,0.412,0.412	0.363,0.356,0.421	0.037
1781	"ENSMUSG00000025159"	"Mms19"	chr19	-	41955418	41955596	41955418	41955573	41955822	41955961	1781	5,10,19	97,122,93	15,11,21	104,103,107	123	100	0.199271450383	0.895575839528	0.04,0.062,0.142	0.105,0.08,0.138	-0.026
1965	"ENSMUSG00000025572"	"Tmc6"	chr11	-	117770690	117770802	117770690	117770786	117772672	117772852	1965	33,26,33	53,39,47	28,17,22	41,36,58	116	100	0.199126570738	0.895575839528	0.349,0.365,0.377	0.371,0.289,0.246	0.062
3503	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128404930	128405084	128404934	128405084	128400106	128400301	3503	1,2,1	11,25,25	0,0,2	13,7,9	104	100	0.199415757271	0.895575839528	0.08,0.071,0.037	0.0,0.0,0.176	0.004
2911	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158047915	158048028	158047918	158048028	158043405	158043539	2911	43,64,40	23,24,36	52,43,37	47,29,27	103	100	0.200103694298	0.896621135456	0.645,0.721,0.519	0.518,0.59,0.571	0.069
883	"ENSMUSG00000028760"	"Eif4g3"	chr4	+	138180489	138180607	138180546	138180607	138177916	138178010	883	268,251,269	226,220,241	274,269,247	215,205,178	157	100	0.200302024794	0.896621135456	0.43,0.421,0.416	0.448,0.455,0.469	-0.035
1862	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7725739	7726036	7725930	7726036	7724186	7724291	1862	65,49,62	106,126,132	43,60,52	138,130,122	291	100	0.202359479957	0.901419501627	0.174,0.118,0.139	0.097,0.137,0.128	0.023
2731	"ENSMUSG00000014418"	"Hps5"	chr7	-	46767093	46767207	46767093	46767139	46768032	46768152	2731	114,111,117	3,2,2	106,112,64	0,0,3	168	100	0.201994462051	0.901419501627	0.958,0.971,0.972	1.0,1.0,0.927	-0.009
2770	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879642	93879539	93879573	93880072	93880138	2770	330,343,337	4,7,3	306,310,311	5,2,1	169	100	0.202150549651	0.901419501627	0.98,0.967,0.985	0.973,0.989,0.995	-0.008
544	"ENSMUSG00000041718"	"Alg13"	chrX	+	144319898	144320061	144320002	144320061	144318022	144318121	544	27,25,18	0,0,0	41,44,52	0,2,3	204	100	0.202925497548	0.902475794606	1.0,1.0,1.0	1.0,0.915,0.895	0.063
1638	"ENSMUSG00000029020"	"Mfn2"	chr4	-	147887205	147887348	147887205	147887313	147887414	147887523	1638	10,6,2	187,173,188	8,9,5	155,138,146	135	100	0.203611052815	0.904059431916	0.038,0.025,0.008	0.037,0.046,0.025	-0.012
1615	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31854652	31854688	31854667	31854688	31853842	31853884	1615	17,12,5	4,5,3	4,2,9	1,5,6	115	100	0.205108514099	0.909237096426	0.787,0.676,0.592	0.777,0.258,0.566	0.151
3287	"ENSMUSG00000038429"	"Usp5"	chr6	-	124824555	124824701	124824555	124824647	124824851	124824985	3287	264,221,252	1,6,4	236,288,239	2,3,1	154	100	0.20565032786	0.910168547819	0.994,0.96,0.976	0.987,0.984,0.994	-0.012
2553	"ENSMUSG00000086155"	"9430041J12Rik"	chr7	-	4076214	4076344	4076214	4076284	4095457	4095586	2553	5,11,0	1,1,1	5,5,4	1,1,3	160	100	0.207067205346	0.914963625555	0.758,0.873,0.0	0.758,0.758,0.455	-0.113
152	"ENSMUSG00000027376"	"Prom2"	chr2	-	127528745	127528818	127528745	127528776	127529131	127529238	152	417,478,456	15,11,17	388,389,367	11,3,13	142	100	0.208066908307	0.916429528723	0.951,0.968,0.95	0.961,0.989,0.952	-0.011
3426	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56394768	56394889	56394789	56394889	56393717	56394106	3426	53,75,40	20,7,9	60,38,47	19,18,9	121	100	0.207990497208	0.916429528723	0.687,0.899,0.786	0.723,0.636,0.812	0.067
610	"ENSMUSG00000004933"	"Matk"	chr10	+	81259173	81259287	81259176	81259287	81258479	81258539	610	6,5,3	11,4,7	4,4,3	14,10,9	103	100	0.209610363752	0.921748138038	0.346,0.548,0.294	0.217,0.28,0.244	0.149
1193	"ENSMUSG00000007035"	"Msh5"	chr17	-	35031678	35031902	35031678	35031766	35032340	35032421	1193	5,12,8	3,4,2	5,7,5	1,5,8	236	100	0.210828214192	0.925019665805	0.414,0.56,0.629	0.679,0.372,0.209	0.114
1307	"ENSMUSG00000029036"	"Atad3a"	chr4	-	155754756	155754852	155754756	155754826	155755678	155755738	1307	1,5,7	90,99,84	3,6,0	114,87,122	126	100	0.211028538919	0.925019665805	0.009,0.039,0.062	0.02,0.052,0.0	0.013
2560	"ENSMUSG00000028793"	"Rnf19b"	chr4	+	129073498	129073643	129073501	129073643	129071736	129071942	2560	17,28,29	131,119,110	25,27,14	77,94,73	103	100	0.211464426768	0.925451972969	0.112,0.186,0.204	0.24,0.218,0.157	-0.038
2223	"ENSMUSG00000070565"	"Rasal2"	chr1	-	157158658	157158858	157158658	157158837	157161124	157161326	2223	82,81,75	59,55,43	50,56,50	43,36,51	121	100	0.21260342592	0.926536447215	0.535,0.549,0.59	0.49,0.562,0.448	0.058
2234	"ENSMUSG00000038070"	"Cntln"	chr4	+	85063177	85063355	85063180	85063355	85049603	85050136	2234	15,11,17	2,2,0	14,14,16	4,2,1	103	100	0.213400522828	0.926536447215	0.879,0.842,1.0	0.773,0.872,0.94	0.045
2328	"ENSMUSG00000085998"	"AW822252"	chrX	-	53713692	53713857	53713692	53713749	53715266	53715403	2328	3,3,2	0,0,0	2,6,0	0,0,2	208	100	0.212108877792	0.926536447215	1.0,1.0,1.0	1.0,1.0,0.0	0.333
2387	"ENSMUSG00000033857"	"Engase"	chr11	+	118486705	118486936	118486821	118486936	118486447	118486553	2387	5,6,7	22,33,28	5,4,4	38,36,22	216	100	0.213221562906	0.926536447215	0.095,0.078,0.104	0.057,0.049,0.078	0.031
682	"ENSMUSG00000006920"	"Ezh1"	chr11	-	101217242	101217368	101217242	101217363	101218653	101218720	682	11,17,9	103,104,106	14,11,16	78,80,94	105	100	0.212896509568	0.926536447215	0.092,0.135,0.075	0.146,0.116,0.139	-0.033
