ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1115	"AT2G32080"	"PURA1"	chr2	-	13643266	13643410	13643269	13643410	13642957	13643191	1115	61,47	106,89	27	44	52	49	0.747223483089	0.939247394944	0.352,0.332	0.366	-0.024
410	"AT2G35900"	NA	chr2	-	15070978	15071829	15071331	15071829	15069871	15070572	410	5,14	6,9	17	12	402	49	0.746764159976	0.939247394944	0.092,0.159	0.147	-0.021
1541	"AT1G76320"	"FRS4"	chr1	+	28631222	28633407	28631222	28633401	28633585	28633642	1541	15,8	5,1	6	1	55	49	0.750346759522	0.939535836168	0.728,0.877	0.842	-0.039
194	"AT4G17150"	NA	chr4	+	9638738	9638824	9638738	9638820	9638925	9639029	194	15,11	25,17	8	15	53	49	0.751531535422	0.939535836168	0.357,0.374	0.33	0.035
256	"AT3G19720"	"ARC5"	chr3	-	6853772	6853880	6853787	6853880	6853609	6853673	256	3,11	56,50	4	31	64	49	0.752672597641	0.939535836168	0.039,0.144	0.09	0.002
285	"AT2G37975"	NA	chr2	-	15893329	15893639	15893577	15893639	15893137	15893195	285	1,2	43,47	6	76	297	49	0.752227920267	0.939535836168	0.004,0.007	0.013	-0.007
867	"AT4G17440"	NA	chr4	+	9728527	9728709	9728527	9728599	9728820	9728860	867	4,12	34,23	3	11	159	49	0.751878044534	0.939535836168	0.035,0.139	0.078	0.009
1054	"AT3G13870"	"RHD3"	chr3	-	4570241	4570312	4570245	4570312	4570053	4570156	1054	1,3	90,45	0	34	53	49	0.759357826822	0.943028685745	0.01,0.058	0.0	0.034
1119	"AT1G51690"	"ATB	chr1	+	19167361	19167568	19167361	19167565	19167960	19168052	1119	178,158	24,18	129	18	52	49	0.758750359506	0.943028685745	0.875,0.892	0.871	0.012
1147	"AT4G03000"	"RF298"	chr4	+	1324587	1326627	1324587	1326512	1326814	1327520	1147	4,13	27,22	5	12	164	49	0.760976569263	0.943028685745	0.042,0.15	0.111	-0.015
1290	"AT5G57270"	NA	chr5	-	23203317	23203375	23203347	23203375	23202745	23203152	1290	7,12	19,25	19	40	79	49	0.758502903224	0.943028685745	0.186,0.229	0.228	-0.02
627	"AT5G03520"	"RABE1D"	chr5	+	883993	884070	883993	884066	884144	884245	627	5,5	105,66	7	106	53	49	0.761757616152	0.943028685745	0.042,0.065	0.058	-0.004
866	"AT4G01960"	NA	chr4	-	852719	853329	852974	853329	851933	852553	866	4,13	16,6	5	5	304	49	0.76169182534	0.943028685745	0.039,0.259	0.139	0.01
412	"AT5G05800"	"LIMYB"	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781	412	83,114	7,8	61	4	246	49	0.765143407	0.945919047115	0.703,0.739	0.752	-0.031
829	"AT4G09680"	"CTC1"	chr4	+	6118501	6118572	6118501	6118564	6118673	6118751	829	12,5	49,47	8	54	57	49	0.766233127339	0.945966823875	0.174,0.084	0.113	0.016
1047	"AT1G06630"	NA	chr1	+	2027605	2027962	2027605	2027816	2028052	2028976	1047	3,7	91,96	0	12	195	49	0.767422536891	0.946137374249	0.008,0.018	0.0	0.013
1093	"AT1G72740"	NA	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	1093	20,22	30,50	20	34	67	49	0.769242554635	0.947083856596	0.328,0.243	0.301	-0.016
34	"AT4G39390"	"ATNST-KT1"	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	34	9,14	1,0	30	1	71	49	0.770458488527	0.947285026877	0.861,1.0	0.954	-0.023
567	"AT5G14740"	"BCA2"	chr5	+	4759095	4759218	4759095	4759213	4760524	4760588	567	7,12	51,53	23	148	54	49	0.771646738844	0.947451657517	0.111,0.17	0.124	0.017
499	"AT4G19040"	"EDR2"	chr4	-	10433201	10433256	10433216	10433256	10432977	10433126	499	8,6	61,49	6	39	64	49	0.776589713788	0.951172478452	0.091,0.086	0.105	-0.017
802	"AT5G49460"	"ACLB-2"	chr5	+	20054500	20054933	20054500	20054745	20055030	20055147	802	75,85	70,57	81	60	237	49	0.777847715712	0.951172478452	0.181,0.236	0.218	-0.01
890	"AT1G55490"	"CPN60B1"	chr1	-	20718830	20719261	20719068	20719261	20718457	20718681	890	6,7	144,142	17	245	287	49	0.777464137521	0.951172478452	0.007,0.008	0.012	-0.005
1272	"AT5G05550"	NA	chr5	-	1639453	1640960	1639823	1640960	1638999	1639357	1272	68,98	6,2	107	4	419	49	0.785892871915	0.959495130411	0.57,0.851	0.758	-0.048
811	"AT3G13920"	"EIF4A1"	chr3	-	4594056	4594129	4594060	4594129	4593872	4593976	811	102,166	416,400	49	141	53	49	0.786786006937	0.959495130411	0.185,0.277	0.243	-0.012
1017	"AT2G15530"	NA	chr2	+	6773916	6773983	6773916	6773964	6774083	6775826	1017	43,59	11,9	40	7	68	49	0.788144067829	0.959850691537	0.738,0.825	0.805	-0.024
1268	"AT5G10510"	"AIL6"	chr5	+	3315528	3316490	3315528	3316132	3316590	3317269	1268	2,8	22,22	3	8	407	49	0.790400228157	0.961152345957	0.011,0.042	0.043	-0.016
1445	"AT1G06700"	"PTI11"	chr1	-	2054870	2055548	2055125	2055548	2054467	2054596	1445	15,25	72,59	17	61	304	49	0.791667849894	0.961152345957	0.032,0.064	0.043	0.005
996	"AT5G61530"	NA	chr5	+	24743833	24744078	24743833	24744051	24744193	24744350	996	82,104	0,0	81	2	76	49	0.792416711889	0.961152345957	1.0,1.0	0.963	0.037
67	"AT4G40030"	NA	chr4	-	18556501	18556904	18556743	18556904	18556345	18556417	67	37,38	2,0	60	0	291	49	0.796386437749	0.964667286641	0.757,1.0	1.0	-0.121
913	"AT1G61010"	"CPSF73-I"	chr1	-	22474629	22476597	22474929	22476597	22474266	22474547	913	42,69	6,3	73	5	349	49	0.797952436932	0.965265044676	0.496,0.764	0.672	-0.042
1207	"AT4G35300"	"TMT2"	chr4	-	16799289	16799635	16799455	16799635	16798992	16799167	1207	10,9	3,2	26	8	215	49	0.800258702845	0.966651427077	0.432,0.506	0.426	0.043
1414	"AT4G34840"	"MTN2"	chr4	+	16607347	16607470	16607347	16607440	16607550	16608292	1414	5,15	29,12	3	4	79	49	0.801902340661	0.966651427077	0.097,0.437	0.317	-0.05
428	"AT1G70570"	NA	chr1	+	26610834	26611053	26610834	26610942	26611127	26611251	428	2,6	22,24	2	11	160	49	0.802601496954	0.966651427077	0.027,0.071	0.053	-0.004
745	"AT2G26280"	"CID7"	chr2	-	11191095	11191397	11191236	11191397	11190728	11190784	745	53,81	16,7	117	22	190	49	0.803394741615	0.966651427077	0.461,0.749	0.578	0.027
146	"AT2G22980"	"SCPL13"	chr2	+	9779450	9779533	9779450	9779527	9779606	9779729	146	8,3	21,25	2	9	55	49	0.807404091648	0.968884909978	0.253,0.097	0.165	0.01
68	"AT4G40030"	NA	chr4	-	18556506	18556904	18556743	18556904	18556345	18556417	68	37,38	2,0	57	0	286	49	0.806590876638	0.968884909978	0.76,1.0	1.0	-0.12
1302	"AT4G13330"	NA	chr4	-	7753737	7754912	7754228	7754912	7753259	7753633	1302	17,38	0,0	60	1	540	49	0.80970207297	0.970348689312	1.0,1.0	0.845	0.155
1056	"AT4G09980"	"EMB1691"	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	1056	0,6	10,4	2	5	60	49	0.811558510632	0.970377434236	0.0,0.551	0.246	0.03
58	"AT3G07780"	"OBE1"	chr3	+	2484453	2485008	2484453	2484542	2485093	2486193	58	7,19	6,4	8	3	515	49	0.811882453311	0.970377434236	0.1,0.311	0.202	0.004
1038	"AT5G61190"	NA	chr5	+	24618353	24618573	24618353	24618441	24618652	24618979	1038	196,310	4,5	94	2	181	49	0.815043049996	0.972863057024	0.93,0.944	0.927	0.01
1235	"AT5G18120"	"APRL7"	chr5	+	5990908	5991820	5990908	5991546	5992345	5992527	1235	8,8	12,3	11	9	323	49	0.820175761402	0.977692960612	0.092,0.288	0.156	0.034
261	"AT3G15980"	NA	chr3	-	5411964	5412194	5412046	5412194	5411666	5411718	261	300,352	20,31	122	9	131	49	0.82486161694	0.980206714517	0.849,0.809	0.835	-0.006
294	"AT4G32010"	"VAL2"	chr4	+	15481900	15482427	15481900	15482415	15482516	15482613	294	2,1	0,12	2	4	61	49	0.824055733153	0.980206714517	1.0,0.063	0.287	0.244
844	"AT2G35510"	"SRO1"	chr2	-	14919592	14919835	14919732	14919835	14918092	14919308	844	2,7	88,97	5	91	189	49	0.825551877338	0.980206714517	0.006,0.018	0.014	-0.002
1196	"AT3G19460"	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	1196	92,61	148,35	64	59	54	49	0.834922874498	0.988196965609	0.361,0.613	0.496	-0.009
1446	"AT4G31340"	NA	chr4	+	15208727	15208793	15208727	15208789	15208871	15208983	1446	9,16	92,72	16	98	53	49	0.834080749451	0.988196965609	0.083,0.17	0.131	-0.005
395	"AT5G44750"	"REV1"	chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	395	6,25	6,1	12	3	61	49	0.836673430882	0.988196965609	0.445,0.953	0.763	-0.064
514	"AT1G54310"	NA	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	514	48,59	4,2	16	1	75	49	0.836595756358	0.988196965609	0.887,0.951	0.913	0.006
265	"AT3G15980"	NA	chr3	-	5412007	5412194	5412046	5412194	5411666	5411718	265	163,200	20,31	56	9	88	49	0.839995116826	0.990819928104	0.819,0.782	0.776	0.024
1540	"AT1G11400"	"PYM"	chr1	+	3837693	3838162	3837693	3837987	3838707	3838959	1540	3,5	3,0	8	1	224	49	0.844956432894	0.994703155995	0.179,1.0	0.636	-0.046
196	"AT3G21175"	"GATA24"	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	196	161,194	42,31	112	22	55	49	0.845497682596	0.994703155995	0.774,0.848	0.819	-0.008
1030	"AT5G53050"	NA	chr5	-	21511417	21511543	21511425	21511543	21510837	21510925	1030	1,1	1,2	4	15	57	49	0.847771205444	0.996075828851	0.462,0.301	0.186	0.196
1019	"AT2G15530"	NA	chr2	+	6773916	6773992	6773916	6773964	6774083	6775826	1019	36,47	11,9	32	7	77	49	0.850268759751	0.997707801533	0.676,0.769	0.744	-0.021
1065	"AT5G07890"	NA	chr5	-	2519668	2520041	2519912	2520041	2519373	2519512	1065	8,13	7,3	12	6	293	49	0.851524612919	0.997880405764	0.16,0.42	0.251	0.039
1099	"AT4G34265"	NA	chr4	+	16402616	16402780	16402616	16402735	16402957	16403022	1099	23,31	39,29	26	35	94	49	0.856440420732	0.998997533299	0.235,0.358	0.279	0.017
1178	"AT5G65685"	NA	chr5	-	26275685	26276606	26275748	26276606	26275480	26275514	1178	22,17	86,67	28	105	112	49	0.853983214362	0.998997533299	0.101,0.1	0.104	-0.003
353	"AT1G07745"	"RAD51D"	chr1	-	2401343	2401446	2401355	2401446	2401187	2401258	353	3,15	4,1	10	3	61	49	0.856398611924	0.998997533299	0.376,0.923	0.728	-0.079
84	"AT1G17110"	"UBP15"	chr1	-	5848199	5848339	5848211	5848339	5848030	5848119	84	14,12	28,22	13	27	61	49	0.856917884119	0.998997533299	0.287,0.305	0.279	0.017
1033	"AT5G17300"	"RVE1"	chr5	-	5691550	5691810	5691698	5691810	5691073	5691388	1033	15,14	0,1	10	0	197	49	1	1.0	1.0,0.777	1.0	-0.111
1042	"AT1G65040"	"HRD1B"	chr1	-	24162201	24163023	24162832	24163023	24161819	24161996	1042	11,23	466,419	16	254	680	49	1	1.0	0.002,0.004	0.005	-0.002
1055	"AT1G67480"	NA	chr1	+	25276182	25276463	25276182	25276345	25276832	25276904	1055	13,13	22,22	13	20	167	49	0.870476039931	1.0	0.148,0.148	0.16	-0.012
1060	"AT5G43990"	"SUVR2"	chr5	+	17697841	17698094	17697841	17698020	17698517	17698705	1060	13,11	1,0	8	0	123	49	1	1.0	0.838,1.0	1.0	-0.081
1071	"AT3G13800"	NA	chr3	+	4538799	4539069	4538799	4539065	4539312	4539440	1071	11,5	19,23	13	35	53	49	0.949371371375	1.0	0.349,0.167	0.256	0.002
1072	"AT3G03900"	"APK3"	chr3	-	1004633	1005025	1004791	1005025	1004147	1004346	1072	1,0	11,7	2	34	207	49	0.878543969887	1.0	0.021,0.0	0.014	-0.003
1076	"AT5G47900"	NA	chr5	+	19394537	19394634	19394537	19394629	19394713	19394857	1076	0,2	0,4	1	0	54	49	1	1.0	NA,0.312	1.0	-0.688
1087	"AT2G17780"	"MCA2"	chr2	-	7727037	7727503	7727324	7727503	7726541	7726960	1087	36,34	0,1	38	0	336	49	1	1.0	1.0,0.832	1.0	-0.084
1162	"AT3G26085"	NA	chr3	+	9530659	9530915	9530659	9530911	9531001	9531384	1162	0,0	1,0	19	27	53	49	1	1.0	0.0,NA	0.394	-0.394
1164	"AT2G35840"	"SPP2"	chr2	+	15053482	15053719	15053482	15053647	15053932	15054011	1164	18,19	4,1	25	3	121	49	0.964859182293	1.0	0.646,0.885	0.771	-0.005
1166	"AT5G03180"	NA	chr5	-	756333	756646	756353	756646	755488	755944	1166	13,7	1,0	16	0	69	49	1	1.0	0.902,1.0	1.0	-0.049
1173	"AT5G07790"	NA	chr5	+	2483122	2483638	2483122	2483286	2484052	2484300	1173	12,19	1,0	34	0	401	49	1	1.0	0.595,1.0	1.0	-0.203
1179	"AT5G65685"	NA	chr5	-	26275328	26276281	26275685	26276281	26275107	26275236	1179	55,59	1,0	51	0	406	49	1	1.0	0.869,1.0	1.0	-0.066
1180	"AT5G65685"	NA	chr5	-	26275480	26276606	26275685	26276606	26275107	26275236	1180	10,11	1,0	22	0	254	49	1	1.0	0.659,1.0	1.0	-0.17
1189	"AT1G79990"	NA	chr1	+	30091482	30091648	30091482	30091624	30091926	30092239	1189	1668,2116	0,0	1050	1	73	49	1	1.0	1.0,1.0	0.999	0.001
11	"AT5G19590"	NA	chr5	-	6611059	6612162	6611595	6612162	6610427	6610956	11	10,42	30,20	56	63	585	49	0.867999679531	1.0	0.027,0.15	0.069	0.019
1230	"AT1G05230"	"HDG2"	chr1	-	1517148	1518226	1518180	1518226	1516782	1517057	1230	10,19	0,1	17	0	1081	49	1	1.0	1.0,0.463	1.0	-0.268
1231	"AT1G05230"	"HDG2"	chr1	-	1517175	1518226	1518180	1518226	1516782	1517057	1231	10,19	0,1	17	0	1054	49	1	1.0	1.0,0.469	1.0	-0.266
1246	"AT3G09720"	"RH57"	chr3	-	2983428	2983618	2983457	2983618	2983187	2983268	1246	0,1	14,21	1	11	78	49	0.929698273877	1.0	0.0,0.029	0.054	-0.04
1271	"AT2G38185"	NA	chr2	+	16001638	16001739	16001638	16001721	16001803	16001950	1271	1,7	30,22	2	17	67	49	0.86979754135	1.0	0.024,0.189	0.079	0.027
1298	"AT5G65050"	"AGL31"	chr5	+	25982253	25984738	25982253	25982599	25984940	25985002	1298	305,301	2,0	193	0	2188	49	0.858910050173	1.0	0.774,1.0	1.0	-0.113
1303	"AT3G17070"	"PER29"	chr3	+	5820831	5821521	5820831	5821296	5822318	5822679	1303	2,0	4,0	7	25	274	49	1	1.0	0.082,NA	0.048	0.034
1308	"AT2G15000"	NA	chr2	-	6481592	6481989	6481870	6481989	6480816	6481207	1308	26,53	25,15	25	12	327	49	0.903676992799	1.0	0.135,0.346	0.238	0.003
1309	"AT2G15000"	NA	chr2	-	6481827	6481989	6481870	6481989	6480816	6481207	1309	17,14	25,15	9	12	92	49	0.936721917937	1.0	0.266,0.332	0.285	0.014
1330	"AT4G25500"	"RS40"	chr4	+	13025162	13025856	13025162	13025273	13026055	13026168	1330	584,748	0,1	498	0	632	49	1	1.0	1.0,0.983	1.0	-0.008
1349	"AT5G04680"	NA	chr5	-	1348043	1348535	1348085	1348535	1347812	1347965	1349	0,1	0,0	5	1	91	49	1	1.0	NA,1.0	0.729	0.271
1390	"AT1G53090"	"SPA4"	chr1	+	19783184	19783570	19783184	19783466	19783683	19784368	1390	3,16	1,0	7	0	153	49	1	1.0	0.49,1.0	1.0	-0.255
13	"AT3G49010"	"RPL13B"	chr3	-	18168320	18168700	18168648	18168700	18167941	18168061	13	22,34	480,422	47	706	377	49	1	1.0	0.006,0.01	0.009	-0.001
1401	"AT2G37760"	"AKR4C8"	chr2	+	15833233	15833486	15833233	15833482	15833655	15833920	1401	0,0	17,11	1	72	53	49	0.894706919375	1.0	0.0,0.0	0.013	-0.013
1402	"AT2G37760"	"AKR4C8"	chr2	+	15832190	15832448	15832190	15832241	15832540	15832617	1402	0,2	0,3	9	12	256	49	1	1.0	NA,0.113	0.126	-0.013
1405	"AT3G43210"	"KIN7B"	chr3	+	15190858	15191321	15190858	15191159	15191425	15191657	1405	0,8	0,1	3	1	211	49	1	1.0	NA,0.65	0.411	0.239
140	"AT3G17440"	"NPSN13"	chr3	-	5970246	5970343	5970250	5970343	5970091	5970166	140	1,0	132,20	0	12	53	49	1	1.0	0.007,0.0	0.0	0.004
1454	"AT4G02260"	"RSH1"	chr4	+	990214	990662	990214	990617	990748	990810	1454	94,162	1,0	43	0	94	49	1	1.0	0.98,1.0	1.0	-0.01
1476	"AT2G18760"	"CHR8"	chr2	+	8128756	8128898	8128756	8128825	8129073	8129243	1476	0,2	0,1	4	0	122	49	1	1.0	NA,0.445	1.0	-0.555
1478	"AT3G11010"	"AtRLP34"	chr3	-	3453266	3453985	3453293	3453985	3450987	3453194	1478	0,2	0,0	7	2	76	49	1	1.0	NA,1.0	0.693	0.307
1480	"AT1G10670"	"ACLA-1"	chr1	+	3535382	3535645	3535382	3535578	3535773	3535885	1480	2,7	347,305	12	505	116	49	1	1.0	0.002,0.01	0.01	-0.004
14	"AT3G49010"	"RPL13B"	chr3	-	18167290	18167449	18167296	18167449	18166768	18167192	14	1452,1170	3,6	2494	21	55	49	1	1.0	0.998,0.994	0.991	0.005
1507	"AT1G72420"	NA	chr1	-	27263134	27263828	27263642	27263828	27262781	27262895	1507	193,249	0,1	130	0	557	49	1	1.0	1.0,0.956	1.0	-0.022
1518	"AT1G14380"	"IQD28"	chr1	-	4921294	4921535	4921458	4921535	4920671	4920804	1518	1,1	2,0	0	2	213	49	1	1.0	0.103,1.0	0.0	0.551
1525	"AT2G45950"	"ASK20"	chr2	-	18907589	18908121	18907653	18908121	18906931	18907206	1525	1,6	5,3	2	2	113	49	0.904521579822	1.0	0.08,0.464	0.302	-0.03
1565	"AT2G02080"	"IDD4"	chr2	-	520976	521205	520980	521205	520263	520660	1565	1,2	14,10	2	22	53	49	0.876501017265	1.0	0.062,0.156	0.078	0.031
1573	"AT1G74530"	NA	chr1	-	28010054	28010124	28010058	28010124	28009898	28009973	1573	3,10	47,17	14	69	53	49	0.92758861423	1.0	0.056,0.352	0.158	0.046
1575	"AT3G14415"	NA	chr3	+	4818297	4818576	4818297	4818536	4818650	4818803	1575	14,20	240,211	45	639	89	49	0.933525720966	1.0	0.031,0.05	0.037	0.004
16	"AT1G79830"	"GC5"	chr1	-	30030362	30030482	30030422	30030482	30030203	30030287	16	17,43	47,22	8	9	109	49	0.954862881769	1.0	0.14,0.468	0.286	0.018
174	"AT1G54730"	NA	chr1	+	20427299	20428447	20427299	20427343	20428788	20428842	174	243,302	0,2	219	1	1153	49	0.868413837212	1.0	1.0,0.865	0.903	0.029
186	"AT3G02950"	"THO7B"	chr3	-	666596	666922	666788	666922	665839	666471	186	9,10	6,11	25	25	241	49	0.883812584931	1.0	0.234,0.156	0.169	0.026
198	"AT1G16710"	"HAC12"	chr1	+	5715375	5715637	5715375	5715520	5715723	5716110	198	40,55	7,3	26	3	166	49	0.935763846554	1.0	0.628,0.844	0.719	0.017
201	"AT2G03810"	NA	chr2	+	1161669	1161729	1161669	1161724	1162632	1162712	201	1,0	0,0	12	5	54	49	1	1.0	1.0,NA	0.685	0.315
202	"AT2G03810"	NA	chr2	+	1160946	1161729	1160946	1161296	1162632	1162712	202	8,12	1,2	30	4	482	49	0.873127149791	1.0	0.449,0.379	0.433	-0.019
208	"AT1G15350"	NA	chr1	-	5279306	5279604	5279481	5279604	5278944	5279194	208	1,0	3,3	0	9	224	49	1	1.0	0.068,0.0	0.0	0.034
227	"AT5G62760"	NA	chr5	-	25205390	25205478	25205402	25205478	25205089	25205292	227	75,57	1,0	14	0	61	49	1	1.0	0.984,1.0	1.0	-0.008
23	"AT2G38810"	"HTA8"	chr2	-	16220825	16220928	16220909	16220928	16220565	16220681	23	30,39	1,0	20	0	133	49	1	1.0	0.917,1.0	1.0	-0.041
263	"AT3G15980"	NA	chr3	-	5412046	5412194	5412061	5412194	5411666	5411718	263	87,118	4,0	41	0	64	49	0.883135158227	1.0	0.943,1.0	1.0	-0.028
266	"AT5G02840"	"RVE4"	chr5	+	650433	650789	650433	650543	650860	650920	266	0,3	69,54	1	33	295	49	1	1.0	0.0,0.009	0.005	-0.001
276	"AT3G01450"	NA	chr3	-	171658	172045	171850	172045	171121	171385	276	0,2	0,1	5	1	241	49	1	1.0	NA,0.289	0.504	-0.215
277	"AT4G15090"	"FAR1"	chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	277	10,23	1,0	16	0	120	49	1	1.0	0.803,1.0	1.0	-0.099
2	"AT5G09660"	"PMDH2"	chr5	-	2994547	2994862	2994550	2994862	2994372	2994462	2	569,560	0,2	2458	0	52	49	1	1.0	1.0,0.996	1.0	-0.002
30	"AT2G43500"	NA	chr2	+	18062530	18062599	18062530	18062595	18062690	18063659	30	2,0	0,0	5	4	53	49	1	1.0	1.0,NA	0.536	0.464
310	"AT5G49990"	"NAT5"	chr5	-	20341746	20342035	20341766	20342035	20341090	20341197	310	4,4	56,61	3	46	69	49	0.924328885014	1.0	0.048,0.044	0.044	0.002
313	"AT5G46110"	"APE2"	chr5	+	18699958	18700063	18699958	18700059	18700194	18700656	313	66,153	58,31	130	53	53	49	0.926616819248	1.0	0.513,0.82	0.694	-0.027
320	"AT1G21560"	NA	chr1	+	7554932	7555007	7554932	7554975	7555182	7556032	320	0,13	0,24	13	7	81	49	1	1.0	NA,0.247	0.529	-0.282
340	"AT4G17486"	NA	chr4	-	9750394	9750682	9750398	9750682	9750227	9750308	340	174,130	8,2	298	8	53	49	0.923254960573	1.0	0.953,0.984	0.972	-0.004
356	"AT5G25800"	NA	chr5	-	8982081	8982221	8982087	8982221	8981878	8981988	356	0,1	1,2	0	3	55	49	1	1.0	0.0,0.308	0.0	0.154
363	"AT1G29040"	NA	chr1	+	10134504	10134581	10134504	10134536	10134685	10134797	363	46,54	0,1	67	0	94	49	1	1.0	1.0,0.966	1.0	-0.017
404	"AT4G15210"	"BAM5"	chr4	-	8669069	8669526	8669294	8669526	8668316	8668718	404	15,25	118,88	33	167	274	49	0.914284672325	1.0	0.022,0.048	0.034	0.001
405	"AT1G20920"	"RH42"	chr1	+	7288999	7289309	7288999	7289014	7289385	7289943	405	461,604	0,1	507	0	344	49	1	1.0	1.0,0.989	1.0	-0.006
415	"AT4G30820"	NA	chr4	+	15007106	15007268	15007106	15007211	15007601	15007675	415	9,18	9,8	10	6	106	49	0.866798705535	1.0	0.316,0.51	0.435	-0.022
423	"AT5G18830"	"SPL7"	chr5	+	6279110	6279671	6279110	6279593	6279924	6280681	423	105,135	1,0	97	0	127	49	1	1.0	0.976,1.0	1.0	-0.012
435	"AT2G39830"	"DAR2"	chr2	-	16620555	16620623	16620564	16620623	16619742	16620281	435	0,0	0,2	1	0	58	49	1	1.0	NA,0.0	1.0	-1.0
437	"AT1G05710"	NA	chr1	+	1714872	1716102	1714872	1716080	1716195	1716308	437	1,0	0,0	3	3	71	49	1	1.0	1.0,NA	0.408	0.592
43	"AT1G27450"	"APT1"	chr1	+	9532870	9533038	9532870	9532963	9533364	9533514	43	0,0	111,99	6	225	124	49	1	1.0	0.0,0.0	0.01	-0.01
440	"AT4G32420"	"CYP95"	chr4	-	15652482	15652756	15652715	15652756	15652025	15652156	440	0,4	33,29	1	13	282	49	1	1.0	0.0,0.023	0.013	-0.001
44	"AT2G45960"	"PIP1B"	chr2	+	18911378	18911523	18911378	18911519	18911607	18911982	44	2,1	3860,3945	9	6850	53	49	1	1.0	0.0,0.0	0.001	-0.001
450	"AT3G14420"	"GLO1"	chr3	+	4821787	4821944	4821787	4821940	4822032	4822157	450	58,54	160,143	108	288	53	49	0.923653508828	1.0	0.251,0.259	0.257	-0.002
458	"AT3G49870"	"ARL8A"	chr3	-	18493645	18494285	18493983	18494285	18493455	18493537	458	3,11	116,110	10	155	387	49	1	1.0	0.003,0.013	0.008	0.0
479	"AT5G64630"	"FAS2"	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	479	2,0	46,60	0	4	59	49	1	1.0	0.035,0.0	0.0	0.018
485	"AT1G34355"	"PS1"	chr1	+	12536927	12537169	12536927	12537154	12537278	12537740	485	30,28	0,1	10	0	64	49	1	1.0	1.0,0.955	1.0	-0.022
496	"AT5G63120"	"RH30"	chr5	-	25319642	25320163	25319936	25320163	25319180	25319414	496	107,141	7,8	98	6	343	49	0.990322010056	1.0	0.686,0.716	0.7	0.001
501	"AT2G28760"	"UXS6"	chr2	-	12338739	12338933	12338769	12338933	12338558	12338644	501	0,1	0,2	30	27	79	49	1	1.0	NA,0.237	0.408	-0.171
528	"AT3G02200"	NA	chr3	+	408479	408581	408479	408577	408657	408727	528	0,2	127,81	1	104	53	49	1	1.0	0.0,0.022	0.009	0.002
529	"AT2G39800"	"P5CSA"	chr2	-	16599875	16599972	16599884	16599972	16599686	16599790	529	179,168	0,2	85	0	58	49	1	1.0	1.0,0.986	1.0	-0.007
533	"AT2G23985"	NA	chr2	+	10205461	10205501	10205461	10205474	10205622	10205693	533	0,1	0,0	1	1	76	49	1	1.0	NA,1.0	0.392	0.608
539	"AT2G01420"	"PIN4"	chr2	-	182004	183764	182016	183764	181579	181847	539	1,0	0,0	14	3	61	49	1	1.0	1.0,NA	0.789	0.211
543	"AT2G31370"	"POSF21"	chr2	+	13380713	13381103	13380713	13381092	13381219	13381761	543	15,18	138,109	12	91	60	49	0.943014387575	1.0	0.082,0.119	0.097	0.004
549	"AT5G19430"	NA	chr5	+	6553702	6554242	6553702	6554214	6554507	6554638	549	0,1	0,0	0	1	77	49	1	1.0	NA,1.0	0.0	1.0
561	"AT1G61970"	NA	chr1	+	22906472	22906923	22906472	22906610	22907128	22907730	561	16,23	1,0	22	0	362	49	1	1.0	0.684,1.0	1.0	-0.158
583	"AT1G01140"	"CIPK9"	chr1	-	65732	65864	65738	65864	65562	65652	583	7,3	364,361	1	61	55	49	0.887778233752	1.0	0.017,0.007	0.014	-0.002
604	"AT5G52547"	NA	chr5	-	21327306	21327437	21327318	21327437	21326839	21326931	604	0,1	2,4	0	4	61	49	1	1.0	0.0,0.167	0.0	0.084
636	"AT2G30740"	"PTI12"	chr2	+	13095636	13096142	13095636	13095726	13096351	13096492	636	4,14	0,1	8	0	465	49	1	1.0	1.0,0.596	1.0	-0.202
637	"AT2G30740"	"PTI12"	chr2	+	13095355	13095700	13095355	13095484	13096351	13096492	637	39,53	1,0	28	0	265	49	1	1.0	0.878,1.0	1.0	-0.061
647	"AT1G47570"	NA	chr1	+	17478654	17479011	17478654	17478991	17479130	17479281	647	0,4	0,1	1	0	69	49	1	1.0	NA,0.74	1.0	-0.26
662	"AT1G74150"	NA	chr1	+	27882742	27882938	27882742	27882932	27883027	27883295	662	0,3	0,0	0	1	55	49	1	1.0	NA,1.0	0.0	1.0
664	"AT3G54500"	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	664	70,57	77,89	10	13	52	49	0.975131096368	1.0	0.461,0.376	0.42	-0.002
